datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2009-12-03,2613.5053,99055.75690000001,22.100000000000005,101669.26220000001,3.2708103632428376e-05,1.0166926219999985,0.007723656999999662
2009-12-04,2571.4723,99055.75690000001,22.100000000000005,101627.2292,-0.000413428789493131,1.0162722919999985,0.008143986999999742
2009-12-07,2513.344,99055.75690000001,22.100000000000005,101569.1009,-0.000571975645282996,1.0156910089999986,0.008725269999999563
2009-12-08,2525.5816,99055.75690000001,22.100000000000005,101581.33850000001,0.00012048546153864415,1.0158133849999986,0.008602893999999583
2009-12-09,2631.0634999999997,99055.75690000001,22.100000000000005,101686.82040000001,0.0010383984062189988,1.0168682039999986,0.007548074999999654
2009-12-10,2612.8401999999996,99055.75690000001,22.100000000000005,101668.59710000001,-0.00017921004834564602,1.0166859709999985,0.0077303079999997415
2009-12-11,2589.4294,99055.75690000001,22.100000000000005,101645.1863,-0.00023026579167784167,1.0164518629999983,0.007964415999999863
2009-12-14,2620.1560999999997,99055.75690000001,22.100000000000005,101675.913,0.00030229370537337985,1.0167591299999983,0.007657148999999919
2009-12-15,2582.7786,99055.75690000001,22.100000000000005,101638.53550000001,-0.00036761410738439526,1.0163853549999984,0.008030923999999828
2009-12-16,2594.2181,99055.75690000001,22.100000000000005,101649.975,0.00011255081494154773,1.0164997499999984,0.007916528999999839
2009-12-17,2552.0517999999997,99055.75690000001,22.100000000000005,101607.80870000001,-0.00041481859685643663,1.0160780869999984,0.008338191999999855
2009-12-18,2599.5387,99055.75690000001,22.100000000000005,101655.29560000001,0.0004673548284090945,1.0165529559999984,0.007863322999999811
2009-12-21,2636.7832,99055.75690000001,22.100000000000005,101692.54010000001,0.0003663803226401363,1.0169254009999984,0.007490877999999812
2009-12-22,2665.1158,99055.75690000001,22.100000000000005,101720.8727,0.0002786104071363926,1.0172087269999983,0.007207551999999895
2009-12-23,2688.2606,99055.75690000001,22.100000000000005,101744.0175,0.00022753245607964878,1.0174401749999982,0.0069761040000000385
2009-12-24,2780.5740000000005,99055.75690000001,22.100000000000005,101836.3309,0.0009073103487386991,1.0183633089999982,0.006052970000000046
2009-12-28,2814.7590999999998,99055.75690000001,22.100000000000005,101870.516,0.0003356866817361137,1.0187051599999981,0.005711119000000098
2009-12-29,2781.3721,99055.75690000001,22.100000000000005,101837.129,-0.0003277395787413262,1.0183712899999982,0.006044989000000056
2009-12-30,2815.1581,99055.75690000001,22.100000000000005,101870.91500000001,0.0003317650480898493,1.0187091499999983,0.005707128999999922
2009-12-31,2803.0537,99055.75690000001,22.100000000000005,101858.81060000001,-0.00011882096082083127,1.0185881059999984,0.0058281729999998255
2010-01-04,2846.683,99055.75690000001,22.100000000000005,101902.43990000001,0.0004283311354511543,1.0190243989999983,0.0053918799999999045
2010-01-05,2851.6046,99055.75690000001,22.100000000000005,101907.36150000001,4.829717526710908e-05,1.0190736149999984,0.0053426639999998304
2010-01-06,2806.2459999999996,99055.75690000001,22.100000000000005,101862.0029,-0.0004450964025793924,1.0186200289999983,0.005796249999999947
2010-01-07,2801.0584000000003,99055.75690000001,22.100000000000005,101856.8153,-5.092772429671211e-05,1.0185681529999981,0.0058481260000000646
2010-01-08,2819.6808,99055.75690000001,22.100000000000005,101875.43770000001,0.0001828291994518949,1.0187543769999983,0.005661901999999941
2010-01-11,2794.8066999999996,99055.75690000001,22.100000000000005,101850.56360000001,-0.0002441618957579328,1.0185056359999982,0.005910642999999993
2010-01-12,2763.0158,99055.75690000001,22.100000000000005,101818.7727,-0.0003121327843099708,1.0181877269999982,0.006228552000000054
2010-01-13,2801.9896000000003,99055.75690000001,22.100000000000005,101857.74650000001,0.00038277617149096166,1.0185774649999983,0.005838813999999859
2010-01-14,2785.7616,99055.75690000001,22.100000000000005,101841.5185,-0.0001593202339303934,1.0184151849999983,0.006001093999999929
2010-01-15,2739.2058,99055.75690000001,22.100000000000005,101794.9627,-0.00045713968807326033,1.0179496269999984,0.006466651999999851
2010-01-19,2860.3837,99055.75690000001,22.100000000000005,101916.14060000001,0.0011904115565828377,1.0191614059999983,0.005254872999999938
2010-01-20,2816.3553,99055.75690000001,22.100000000000005,101872.1122,-0.000432006154675868,1.018721121999998,0.005695157000000117
2010-01-21,2767.6713,99055.75690000001,22.100000000000005,101823.42820000001,-0.0004778933012050679,1.018234281999998,0.006181997000000106
2010-01-22,2630.3984000000005,99055.75690000001,22.100000000000005,101686.15530000001,-0.0013481465162453743,1.0168615529999983,0.007554725999999956
2010-01-25,2701.1632000000004,99055.75690000001,22.100000000000005,101756.9201,0.0006959138123692199,1.0175692009999981,0.006847078000000062
2010-01-26,2739.3389,99055.75690000001,22.100000000000005,101795.09580000001,0.0003751656394719305,1.0179509579999984,0.006465320999999857
2010-01-27,2765.1441,99055.75690000001,22.100000000000005,101820.90100000001,0.0002535014068920649,1.0182090099999985,0.006207268999999682
2010-01-28,2650.8829,99055.75690000001,22.100000000000005,101706.6398,-0.0011221782451130702,1.0170663979999983,0.0073498809999998915
2010-01-29,2554.7122,99055.75690000001,22.100000000000005,101610.4691,-0.0009455695339961601,1.0161046909999982,0.008311587999999981
2010-02-01,2590.2275,99055.75690000001,22.100000000000005,101645.9844,0.00034952402360288737,1.0164598439999983,0.007956434999999873
2010-02-02,2605.2583,99055.75690000001,22.100000000000005,101661.01520000001,0.0001478740167526471,1.0166101519999984,0.0078061269999998295
2010-02-03,2650.0847999999996,99055.75690000001,22.100000000000005,101705.8417,0.0004409409045522672,1.0170584169999983,0.007357861999999882
2010-02-04,2554.5792,99055.75690000001,22.100000000000005,101610.33610000001,-0.0009390375066331558,1.0161033609999983,0.008312917999999891
2010-02-05,2599.9377,99055.75690000001,22.100000000000005,101655.6946,0.00044639651575750783,1.0165569459999981,0.00785933300000008
2010-02-08,2582.1135000000004,99055.75690000001,22.100000000000005,101637.87040000001,-0.0001753389229213198,1.0163787039999983,0.008037574999999908
2010-02-09,2609.648,99055.75690000001,22.100000000000005,101665.40490000001,0.0002709078800218201,1.0166540489999982,0.007762229999999981
2010-02-10,2595.4152,99055.75690000001,22.100000000000005,101651.17210000001,-0.00013999649156959393,1.0165117209999983,0.007904557999999895
2010-02-11,2642.6359,99055.75690000001,22.100000000000005,101698.3928,0.00046453669962143174,1.0169839279999981,0.007432351000000059
2010-02-12,2665.3817,99055.75690000001,22.100000000000005,101721.1386,0.00022365938510682248,1.017211385999998,0.0072048930000001565
2010-02-16,2705.5526,99055.75690000001,22.100000000000005,101761.3095,0.0003949120168420528,1.017613094999998,0.00680318400000024
2010-02-17,2694.2463,99055.75690000001,22.100000000000005,101750.0032,-0.00011110607809150519,1.017500031999998,0.006916247000000153
2010-02-18,2699.3009000000006,99055.75690000001,22.100000000000005,101755.05780000001,4.9676656914465767e-05,1.0175505779999983,0.006865700999999946
2010-02-19,2682.5408,99055.75690000001,22.100000000000005,101738.29770000001,-0.00016471024008402058,1.0173829769999982,0.0070333019999999635
2010-02-22,2665.9137,99055.75690000001,22.100000000000005,101721.67060000001,-0.00016343009835906308,1.0172167059999984,0.007199572999999848
2010-02-23,2621.2203,99055.75690000001,22.100000000000005,101676.97720000001,-0.00043936950441714195,1.0167697719999984,0.0076465069999998025
2010-02-24,2669.1061999999997,99055.75690000001,22.100000000000005,101724.8631,0.0004709610899014116,1.0172486309999984,0.007167647999999804
2010-02-25,2686.9304999999995,99055.75690000001,22.100000000000005,101742.68740000001,0.0001752206830938352,1.0174268739999985,0.006989404999999671
2010-02-26,2721.7806,99055.75690000001,22.100000000000005,101777.5375,0.00034253174248277674,1.0177753749999985,0.0066409039999997255
2010-03-01,2779.9089000000004,99055.75690000001,22.100000000000005,101835.6658,0.0005711309334832659,1.0183566579999985,0.006059620999999682
2010-03-02,2778.0465999999997,99055.75690000001,22.100000000000005,101833.80350000001,-1.8287306174702422e-05,1.0183380349999986,0.006078243999999566
2010-03-03,2784.4314,99055.75690000001,22.100000000000005,101840.18830000001,6.26982375258045e-05,1.0184018829999986,0.006014395999999644
2010-03-04,2802.7877,99055.75690000001,22.100000000000005,101858.54460000001,0.00018024613177192172,1.0185854459999986,0.005830832999999647
2010-03-05,2912.3932,99055.75690000001,22.100000000000005,101968.15010000001,0.0010760560189666535,1.0196815009999987,0.004734777999999551
2010-03-08,2914.1222999999995,99055.75690000001,22.100000000000005,101969.87920000001,1.6957255753791145e-05,1.0196987919999985,0.004717486999999743
2010-03-09,2966.5308000000005,99055.75690000001,22.100000000000005,102022.28770000002,0.0005139605971016259,1.0202228769999986,0.004193401999999624
2010-03-10,2990.7396999999996,99055.75690000001,22.100000000000005,102046.49660000001,0.00023729030730201828,1.0204649659999985,0.003951312999999734
2010-03-11,2999.5189,99055.75690000001,22.100000000000005,102055.2758,8.603137091900415e-05,1.0205527579999982,0.003863520999999981
2010-03-12,3014.1507,99055.75690000001,22.100000000000005,102069.9076,0.0001433713238763179,1.0206990759999983,0.0037172029999998912
2010-03-15,2977.4381,99055.75690000001,22.100000000000005,102033.195,-0.0003596809369502685,1.0203319499999983,0.004084328999999887
2010-03-16,2985.5521000000003,99055.75690000001,22.100000000000005,102041.30900000001,7.952313950387868e-05,1.0204130899999984,0.0040031889999998516
2010-03-17,2981.1626,99055.75690000001,22.100000000000005,102036.9195,-4.3016892305902665e-05,1.0203691949999982,0.004047083999999979
2010-03-18,2988.2124999999996,99055.75690000001,22.100000000000005,102043.9694,6.909165853441479e-05,1.0204396939999982,0.003976584999999977
2010-03-19,2956.2884999999997,99055.75690000001,22.100000000000005,102012.0454,-0.00031284553303545515,1.0201204539999982,0.004295825000000031
2010-03-22,2989.5427,99055.75690000001,22.100000000000005,102045.29960000001,0.0003259830725834689,1.0204529959999984,0.003963282999999818
2010-03-23,3037.5614,99055.75690000001,22.100000000000005,102093.31830000001,0.0004705625853245188,1.0209331829999984,0.0034830959999998523
2010-03-24,3050.9961999999996,99055.75690000001,22.100000000000005,102106.7531,0.00013159333268530915,1.0210675309999984,0.003348747999999846
2010-03-25,3014.8156,99055.75690000001,22.100000000000005,102070.57250000001,-0.0003543409118548224,1.0207057249999985,0.003710553999999755
2010-03-26,3071.3476,99055.75690000001,22.100000000000005,102127.1045,0.0005538520909147415,1.0212710449999984,0.0031452339999997747
2010-03-29,3091.167,99055.75690000001,22.100000000000005,102146.92390000001,0.00019406601310234528,1.0214692389999984,0.00294703999999979
2010-03-30,3137.1906,99055.75690000001,22.100000000000005,102192.94750000001,0.00045056276041210985,1.0219294749999983,0.002486803999999898
2010-03-31,3125.8845,99055.75690000001,22.100000000000005,102181.64140000001,-0.00011063483612705483,1.0218164139999983,0.002599864999999868
2010-04-01,3138.7869,99055.75690000001,22.100000000000005,102194.54380000001,0.0001262692576007307,1.0219454379999984,0.002470840999999835
2010-04-05,3172.3071,99055.75690000001,22.100000000000005,102228.06400000001,0.0003280038126654006,1.0222806399999984,0.0021356389999998004
2010-04-06,3186.2739,99055.75690000001,22.100000000000005,102242.03080000001,0.000136623931369817,1.0224203079999985,0.0019959709999997077
2010-04-07,3200.3735999999994,99055.75690000001,22.100000000000005,102256.13050000001,0.00013790512463107696,1.0225613049999986,0.0018549739999995651
2010-04-08,3191.7275,99055.75690000001,22.100000000000005,102247.4844,-8.45533657272135e-05,1.0224748439999984,0.0019414349999997693
2010-04-09,3216.2024,99055.75690000001,22.100000000000005,102271.9593,0.00023936921425127267,1.0227195929999984,0.0016966859999998363
2010-04-12,3222.8534000000004,99055.75690000001,22.100000000000005,102278.61030000001,6.503248833333863e-05,1.0227861029999985,0.0016301759999997056
2010-04-13,3224.7155999999995,99055.75690000001,22.100000000000005,102280.4725,1.8207130450198505e-05,1.0228047249999985,0.001611553999999682
2010-04-14,3268.0789000000004,99055.75690000001,22.100000000000005,102323.8358,0.000423964603800675,1.0232383579999986,0.001177920999999582
2010-04-15,3311.0433000000003,99055.75690000001,22.100000000000005,102366.80020000001,0.0004198865265760965,1.0236680019999986,0.0007482769999995753
2010-04-16,3290.8246999999997,99055.75690000001,22.100000000000005,102346.5816,-0.0001975113021067676,1.0234658159999985,0.0009504629999996794
2010-04-19,3286.4352000000003,99055.75690000001,22.100000000000005,102342.19210000001,-4.2888584370515126e-05,1.0234219209999986,0.0009943579999995844
2010-04-20,3253.4471000000003,99055.75690000001,22.100000000000005,102309.20400000001,-0.0003223313798845773,1.0230920399999985,0.0013242389999996718
2010-04-21,3448.0501000000004,99055.75690000001,22.100000000000005,102503.807,0.0019021064810551547,1.0250380699999986,0.0
2010-04-22,3544.4868,99055.75690000001,22.100000000000005,102600.2437,0.0009408109105646378,1.0260024369999987,0.0
2010-04-23,3602.4819,99055.75690000001,22.100000000000005,102658.2388,0.0005652530433513103,1.026582387999999,0.0
2010-04-26,3584.7908,99055.75690000001,22.100000000000005,102640.54770000001,-0.0001723300555980245,1.0264054769999988,0.00017691100000005733
2010-04-27,3485.5604999999996,99055.75690000001,22.100000000000005,102541.3174,-0.0009667748489616823,1.0254131739999988,0.0011692140000001405
2010-04-28,3479.708,99055.75690000001,22.100000000000005,102535.4649,-5.70745544175022e-05,1.025354648999999,0.00122773899999995
2010-04-29,3573.3515,99055.75690000001,22.100000000000005,102629.10840000001,0.0009132791282639996,1.026291083999999,0.0002913039999998812
2010-04-30,3472.9242,99055.75690000001,22.100000000000005,102528.6811,-0.0009785459658150364,1.0252868109999989,0.0012955770000000477
2010-05-03,3542.8905999999997,99055.75690000001,22.100000000000005,102598.6475,0.0006824080759584294,1.025986474999999,0.000595912999999948
2010-05-04,3440.867,99055.75690000001,22.100000000000005,102496.6239,-0.0009943951746537172,1.024966238999999,0.0016161489999999556
2010-05-05,3405.0857,99055.75690000001,22.100000000000005,102460.8426,-0.0003490973520738905,1.024608425999999,0.0019739619999998848
2010-05-06,3275.5276000000003,99055.75690000001,22.100000000000005,102331.28450000001,-0.0012644645184676229,1.023312844999999,0.0032695429999998193
2010-05-07,3137.3238,99055.75690000001,22.100000000000005,102193.0807,-0.0013505527725492517,1.021930806999999,0.004651580999999849
2010-05-10,3378.4824999999996,99055.75690000001,22.100000000000005,102434.2394,0.002359833937367606,1.0243423939999992,0.0022399939999997454
2010-05-11,3412.1355000000003,99055.75690000001,22.100000000000005,102467.89240000001,0.0003285327269195726,1.0246789239999994,0.0019034639999995218
2010-05-12,3486.2257,99055.75690000001,22.100000000000005,102541.9826,0.0007230577136374539,1.0254198259999994,0.001162561999999534
2010-05-13,3436.6107,99055.75690000001,22.100000000000005,102492.36760000001,-0.00048385060188982365,1.0249236759999996,0.0016587119999993405
2010-05-14,3376.2209999999995,99055.75690000001,22.100000000000005,102431.97790000001,-0.0005892116790168211,1.0243197789999996,0.002262608999999305
2010-05-17,3381.5418,99055.75690000001,22.100000000000005,102437.29870000001,5.1944715987017887e-05,1.0243729869999996,0.0022094009999993336
2010-05-18,3356.8009,99055.75690000001,22.100000000000005,102412.55780000001,-0.0002415223782156195,1.0241255779999996,0.00245680999999931
2010-05-19,3303.3281,99055.75690000001,22.100000000000005,102359.085,-0.0005221312810527179,1.0235908499999995,0.002991537999999405
2010-05-20,3162.5968000000003,99055.75690000001,22.100000000000005,102218.3537,-0.0013748784487473964,1.0221835369999994,0.004398850999999482
2010-05-21,3223.2521999999994,99055.75690000001,22.100000000000005,102279.00910000001,0.0005933904998902673,1.0227900909999994,0.0037922969999995004
2010-05-24,3282.3114000000005,99055.75690000001,22.100000000000005,102338.06830000001,0.0005774322661091791,1.0233806829999996,0.0032017049999992775
2010-05-25,3261.8271999999997,99055.75690000001,22.100000000000005,102317.58410000001,-0.0002001620739993104,1.0231758409999996,0.003406546999999316
2010-05-26,3247.0622,99055.75690000001,22.100000000000005,102302.81910000001,-0.0001443055964414075,1.0230281909999996,0.0035541969999992595
2010-05-27,3369.9692999999997,99055.75690000001,22.100000000000005,102425.7262,0.001201404820329044,1.0242572619999994,0.0023251259999994556
2010-05-28,3416.9241999999995,99055.75690000001,22.100000000000005,102472.6811,0.000458428773141506,1.0247268109999994,0.0018555769999994975
2010-06-01,3469.4656,99055.75690000001,22.100000000000005,102525.2225,0.0005127356817056228,1.0252522249999996,0.0013301629999993292
2010-06-02,3510.9665999999997,99055.75690000001,22.100000000000005,102566.72350000001,0.00040478819736278204,1.0256672349999996,0.0009151529999993357
2010-06-03,3499.9262000000003,99055.75690000001,22.100000000000005,102555.68310000001,-0.0001076411493245999,1.0255568309999996,0.0010255569999992886
2010-06-04,3404.6867999999995,99055.75690000001,22.100000000000005,102460.4437,-0.0009286603835220175,1.0246044369999996,0.0019779509999993117
2010-06-07,3337.9125000000004,99055.75690000001,22.100000000000005,102393.66940000001,-0.000651708089372538,1.0239366939999996,0.0026456939999992546
2010-06-08,3316.4969,99055.75690000001,22.100000000000005,102372.2538,-0.00020914964885521137,1.0237225379999997,0.00285984999999922
2010-06-09,3234.9579999999996,99055.75690000001,22.100000000000005,102290.7149,-0.0007964941375551149,1.0229071489999997,0.0036752389999992197
2010-06-10,3332.1928,99055.75690000001,22.100000000000005,102387.94970000001,0.000950573080802819,1.0238794969999998,0.002702890999999097
2010-06-11,3372.0976,99055.75690000001,22.100000000000005,102427.8545,0.00038974117673906683,1.0242785449999996,0.002303842999999306
2010-06-14,3382.3399000000004,99055.75690000001,22.100000000000005,102438.09680000001,9.999526056669872e-05,1.0243809679999998,0.0022014199999991213
2010-06-15,3454.3017999999997,99055.75690000001,22.100000000000005,102510.05870000001,0.0007024915753803818,1.0251005869999998,0.0014818009999990611
2010-06-16,3554.862,99055.75690000001,22.100000000000005,102610.6189,0.0009809788549071108,1.0261061889999996,0.00047619899999928883
2010-06-17,3616.3154999999997,99055.75690000001,22.100000000000005,102672.0724,0.000598900003321301,1.0267207239999998,0.0
2010-06-18,3645.5793999999996,99055.75690000001,22.100000000000005,102701.33630000001,0.00028502297962784695,1.027013363,0.0
2010-06-21,3593.7028999999993,99055.75690000001,22.100000000000005,102649.45980000001,-0.0005051200098162845,1.026494598,0.0005187650000000321
2010-06-22,3642.653,99055.75690000001,22.100000000000005,102698.40990000001,0.00047686661084611615,1.026984099,2.92639999999178e-05
2010-06-23,3604.3440999999993,99055.75690000001,22.100000000000005,102660.10100000001,-0.0003730233022819496,1.02660101,0.00041235299999997643
2010-06-24,3578.1397999999995,99055.75690000001,22.100000000000005,102633.89670000001,-0.00025525301207329765,1.026338967,0.000674395999999966
2010-06-25,3547.5460999999996,99055.75690000001,22.100000000000005,102603.30300000001,-0.0002980857297996131,1.02603303,0.000980333
2010-06-28,3568.8288000000002,99055.75690000001,22.100000000000005,102624.58570000001,0.00020742704550169577,1.0262458570000002,0.0007675059999998624
2010-06-29,3407.4800000000005,99055.75690000001,22.100000000000005,102463.2369,-0.0015722236430915082,1.024632369,0.002380993999999914
2010-06-30,3345.7603999999997,99055.75690000001,22.100000000000005,102401.5173,-0.0006023584835626039,1.024015173,0.0029981900000000117
2010-07-01,3305.1904,99055.75690000001,22.100000000000005,102360.94730000001,-0.00039618553581721727,1.023609473,0.003403889999999965
2010-07-02,3284.7058000000006,99055.75690000001,22.100000000000005,102340.4627,-0.00020012124291868272,1.023404627,0.0036087360000001123
2010-07-06,3307.1855,99055.75690000001,22.100000000000005,102362.94240000001,0.00021965603249141097,1.0236294240000001,0.0033839389999998915
2010-07-07,3440.7342,99055.75690000001,22.100000000000005,102496.49110000001,0.0013046586671778826,1.024964911,0.002048451999999923
2010-07-08,3433.0190000000002,99055.75690000001,22.100000000000005,102488.77590000001,-7.527282072983255e-05,1.024887759,0.0021256039999999476
2010-07-09,3453.3705,99055.75690000001,22.100000000000005,102509.12740000001,0.0001985729639297773,1.025091274,0.0019220890000000157
2010-07-12,3422.3778,99055.75690000001,22.100000000000005,102478.13470000001,-0.00030234088208624943,1.024781347,0.0022320160000000033
2010-07-13,3349.3518000000004,99055.75690000001,22.100000000000005,102405.10870000001,-0.0007126007924888045,1.0240510870000001,0.002962275999999875
2010-07-14,3361.7224,99055.75690000001,22.100000000000005,102417.4793,0.00012080061392483188,1.024174793,0.0028385699999999847
2010-07-15,3344.6963000000005,99055.75690000001,22.100000000000005,102400.4532,-0.0001662421308976647,1.024004532,0.003008831000000045
2010-07-16,3324.0788000000002,99055.75690000001,22.100000000000005,102379.83570000001,-0.00020134188234233186,1.023798357,0.0032150060000000202
2010-07-19,3266.6159000000002,99055.75690000001,22.100000000000005,102322.37280000001,-0.0005612716567389153,1.023223728,0.003789634999999958
2010-07-20,3350.5490999999997,99055.75690000001,22.100000000000005,102406.30600000001,0.000820281994086125,1.02406306,0.0029503029999999875
2010-07-21,3381.8078,99055.75690000001,22.100000000000005,102437.5647,0.0003052419447684418,1.024375647,0.0026377159999999567
2010-07-22,3445.3896999999997,99055.75690000001,22.100000000000005,102501.14660000001,0.0006206892968043665,1.025011466,0.0020018969999999747
2010-07-23,3457.6271000000006,99055.75690000001,22.100000000000005,102513.384,0.00011938793277854742,1.02513384,0.0018795229999999385
2010-07-26,3448.8482,99055.75690000001,22.100000000000005,102504.6051,-8.563662282390361e-05,1.025046051,0.00196731200000011
2010-07-27,3512.6961,99055.75690000001,22.100000000000005,102568.45300000001,0.0006228783569062202,1.02568453,0.0013288330000000848
2010-07-28,3471.1946999999996,99055.75690000001,22.100000000000005,102526.9516,-0.00040462148727160585,1.0252695159999998,0.0017438470000001871
2010-07-29,3433.2850999999996,99055.75690000001,22.100000000000005,102489.042,-0.00036975253246485096,1.0248904199999997,0.002122943000000266
2010-07-30,3421.8458,99055.75690000001,22.100000000000005,102477.6027,-0.00011161485927435599,1.0247760269999997,0.0022373360000003117
2010-08-02,3483.0333000000005,99055.75690000001,22.100000000000005,102538.7902,0.0005970816879774521,1.0253879019999996,0.0016254610000003833
2010-08-03,3484.0973999999997,99055.75690000001,22.100000000000005,102539.8543,1.0377536129757559e-05,1.0253985429999997,0.0016148200000003499
2010-08-04,3498.0643,99055.75690000001,22.100000000000005,102553.8212,0.00013620947772308156,1.0255382119999996,0.0014751510000003965
2010-08-05,3481.0382000000004,99055.75690000001,22.100000000000005,102536.7951,-0.00016602111750474435,1.0253679509999996,0.0016454120000004568
2010-08-06,3459.6226,99055.75690000001,22.100000000000005,102515.37950000001,-0.0002088577078999121,1.0251537949999996,0.0018595680000004222
2010-08-09,3481.7031,99055.75690000001,22.100000000000005,102537.46,0.00021538719465996614,1.0253745999999997,0.0016387630000003206
2010-08-10,3450.5772,99055.75690000001,22.100000000000005,102506.33410000001,-0.0003035563783225781,1.0250633409999996,0.0019500220000003843
2010-08-11,3327.9362,99055.75690000001,22.100000000000005,102383.6931,-0.0011964236266645,1.0238369309999995,0.0031764320000005064
2010-08-12,3349.219,99055.75690000001,22.100000000000005,102404.9759,0.00020787294690771674,1.0240497589999995,0.002963604000000508
2010-08-13,3313.4372999999996,99055.75690000001,22.100000000000005,102369.19420000001,-0.0003494136850823448,1.0236919419999997,0.003321421000000324
2010-08-16,3294.0171,99055.75690000001,22.100000000000005,102349.774,-0.0001897074618176786,1.0234977399999996,0.003515623000000412
2010-08-17,3351.6133000000004,99055.75690000001,22.100000000000005,102407.3702,0.0005627389074644995,1.0240737019999995,0.0029396610000005374
2010-08-18,3366.2451000000005,99055.75690000001,22.100000000000005,102422.00200000001,0.00014287838825888244,1.0242200199999996,0.0027933430000004478
2010-08-19,3323.8128,99055.75690000001,22.100000000000005,102379.56970000001,-0.0004142889142120243,1.0237956969999995,0.0032176660000005075
2010-08-20,3320.6203,99055.75690000001,22.100000000000005,102376.3772,-3.1182979273736144e-05,1.0237637719999995,0.0032495910000005512
2010-08-23,3269.5419,99055.75690000001,22.100000000000005,102325.2988,-0.0004989275983092734,1.0232529879999994,0.003760375000000593
2010-08-24,3191.4615000000003,99055.75690000001,22.100000000000005,102247.21840000001,-0.0007630605619105557,1.0224721839999995,0.004541179000000506
2010-08-25,3230.8342,99055.75690000001,22.100000000000005,102286.5911,0.00038507355619166184,1.0228659109999994,0.004147452000000662
2010-08-26,3196.117,99055.75690000001,22.100000000000005,102251.8739,-0.0003394110569786557,1.0225187389999995,0.004494624000000558
2010-08-27,3213.9412,99055.75690000001,22.100000000000005,102269.69810000001,0.00017431660976141572,1.0226969809999995,0.004316382000000507
2010-08-30,3225.6465999999996,99055.75690000001,22.100000000000005,102281.4035,0.00011445619002947716,1.0228140349999995,0.004199328000000557
2010-08-31,3233.6278,99055.75690000001,22.100000000000005,102289.38470000001,7.80317802346886e-05,1.0228938469999995,0.004119516000000489
2010-09-01,3329.7985,99055.75690000001,22.100000000000005,102385.55540000001,0.0009401826033272886,1.0238555539999994,0.003157809000000622
2010-09-02,3354.2733,99055.75690000001,22.100000000000005,102410.03020000001,0.00023904543863029204,1.0241003019999995,0.0029130610000005497
2010-09-03,3442.0644,99055.75690000001,22.100000000000005,102497.82130000001,0.0008572509921982441,1.0249782129999996,0.0020351500000004297
2010-09-07,3429.2949,99055.75690000001,22.100000000000005,102485.0518,-0.00012458313589547299,1.0248505179999996,0.002162845000000413
2010-09-08,3497.2662,99055.75690000001,22.100000000000005,102553.0231,0.0006632313572192405,1.0255302309999996,0.0014831320000003867
2010-09-09,3499.2612999999997,99055.75690000001,22.100000000000005,102555.0182,1.9454326549261935e-05,1.0255501819999997,0.0014631810000003131
2010-09-10,3503.7839,99055.75690000001,22.100000000000005,102559.5408,4.4099255983587327e-05,1.0255954079999998,0.0014179550000001928
2010-09-13,3552.0687000000003,99055.75690000001,22.100000000000005,102607.82560000001,0.00047079773976532735,1.026078256,0.0009351070000001016
2010-09-14,3565.6364000000003,99055.75690000001,22.100000000000005,102621.39330000001,0.00013222870595552827,1.026213933,0.0007994300000000454
2010-09-15,3594.3678000000004,99055.75690000001,22.100000000000005,102650.12470000001,0.00027997476038943425,1.026501247,0.0005121160000001179
2010-09-16,3678.8332000000005,99055.75690000001,22.100000000000005,102734.5901,0.0008228475147675773,1.0273459009999997,0.0
2010-09-17,3662.8712,99055.75690000001,22.100000000000005,102718.6281,-0.00015537123362696637,1.0271862809999996,0.00015962000000002696
2010-09-20,3767.4224000000004,99055.75690000001,22.100000000000005,102823.1793,0.0010178406968035514,1.0282317929999998,0.0
2010-09-21,3774.6051,99055.75690000001,22.100000000000005,102830.36200000001,6.985487172150862e-05,1.0283036199999998,0.0
2010-09-22,3827.5457,99055.75690000001,22.100000000000005,102883.30260000001,0.0005148343249048448,1.0288330259999996,0.0
2010-09-23,3843.1084000000005,99055.75690000001,22.100000000000005,102898.8653,0.00015126555628275362,1.0289886529999996,0.0
2010-09-24,3888.3340000000003,99055.75690000001,22.100000000000005,102944.09090000001,0.00043951505070682906,1.0294409089999996,0.0
2010-09-27,3872.9040999999997,99055.75690000001,22.100000000000005,102928.66100000001,-0.0001498862136243284,1.0292866099999995,0.0001542990000000799
2010-09-28,3815.7072,99055.75690000001,22.100000000000005,102871.46410000001,-0.0005556945892845055,1.0287146409999997,0.0007262679999999744
2010-09-29,3822.4909999999995,99055.75690000001,22.100000000000005,102878.2479,6.594442938423484e-05,1.0287824789999995,0.0006584300000000987
2010-09-30,3774.3390000000004,99055.75690000001,22.100000000000005,102830.09590000001,-0.00046804840656688995,1.0283009589999996,0.0011399500000000007
2010-10-01,3757.9782,99055.75690000001,22.100000000000005,102813.7351,-0.0001591051710767566,1.0281373509999996,0.001303558000000038
2010-10-04,3706.3677,99055.75690000001,22.100000000000005,102762.12460000001,-0.0005019805957812151,1.0276212459999996,0.001819663000000027
2010-10-05,3843.3745000000004,99055.75690000001,22.100000000000005,102899.13140000001,0.0013332421895060342,1.0289913139999995,0.00044959500000008035
2010-10-06,3846.7001000000005,99055.75690000001,22.100000000000005,102902.45700000001,3.231902888534144e-05,1.0290245699999996,0.0004163390000000433
